PL_SN_MAP_ID,IOM_SN,MESSAGE,PL,SN,UPLOAD_DATE
16360,ABT138,Sample Queue Error - Instrument 3,755,ABT138C8001,08/05/2019
16361,ABT139,Sample Queue Error - Instrument 3,755,ABT139C8001,08/05/2019
16362,ABT140,Sample Queue Error - Instrument 3,755,ABT140C8001,08/05/2019
16363,ABT142,Sample Queue Error - Instrument 3,755,ABT142C8001,08/05/2019
16364,ABT143,Sample Queue Error - Instrument 3,755,ABT143C8002,08/05/2019
16365,ABT145,Sample Queue Error - Instrument 3,755,ABT145C8003,08/05/2019
16366,ABT146,Sample Queue Error - Instrument 3,755,ABT146C8001,08/05/2019
16367,ABT148,Sample Queue Error - Instrument 3,755,ABT148C8001,08/05/2019
16368,ABT149,Sample Queue Error - Instrument 3,755,ABT149C8001,08/05/2019
16369,ABT151,Sample Queue Error - Instrument 3,755,ABT151C8003,08/05/2019
16370,ABT152,Sample Queue Error - Instrument 3,755,ABT152C8001,08/05/2019
16371,ABT153,Sample Queue Error - Instrument 3,755,ABT153C8001,08/05/2019
16372,ABT156,Sample Queue Error - Instrument 3,755,ABT156C8001,08/05/2019
16373,ABT157,Sample Queue Error - Instrument 3,755,ABT157C8001,08/05/2019
16374,ABT159,Sample Queue Error - Instrument 3,755,ABT159C8001,08/05/2019
16375,ABT041,Sample Queue Error - Instrument 4,755,ABT041C8001,08/05/2019
16376,ABT050,Sample Queue Error - Instrument 4,755,ABT050C8002,08/05/2019
16377,ABT060,Sample Queue Error - Instrument 4,755,ABT060C8002,08/05/2019
16378,ABT064,Sample Queue Error - Instrument 4,755,ABT064C8002,08/05/2019
16379,ABT073,Sample Queue Error - Instrument 4,755,ABT073C8002,08/05/2019
16380,ABT074,Sample Queue Error - Instrument 4,755,ABT074C8002,08/05/2019
16381,ABT077,Sample Queue Error - Instrument 4,755,ABT077C8002,08/05/2019
16382,ABT089,Sample Queue Error - Instrument 4,755,ABT089C8001,08/05/2019
16383,ABT094,Sample Queue Error - Instrument 4,755,ABT094C8002,08/05/2019
16384,ABT098,Sample Queue Error - Instrument 4,755,ABT098C8002,08/05/2019
16385,ABT102,Sample Queue Error - Instrument 4,755,ABT102C8002,08/05/2019
16386,ABT108,Sample Queue Error - Instrument 4,755,ABT108C8001,08/05/2019
16387,ABT109,Sample Queue Error - Instrument 4,755,ABT109C8002,08/05/2019
16388,ABT113,Sample Queue Error - Instrument 4,755,ABT113C8002,08/05/2019
16389,ABT114,Sample Queue Error - Instrument 4,755,ABT114C8001,08/05/2019
16390,ABT116,Sample Queue Error - Instrument 4,755,ABT116C8002,08/05/2019
16391,ABT124,Sample Queue Error - Instrument 4,755,ABT124C8002,08/05/2019
16392,ABT125,Sample Queue Error - Instrument 4,755,ABT125C8002,08/05/2019
16393,ABT137,Sample Queue Error - Instrument 4,755,ABT137C8002,08/05/2019
16394,ABT138,Sample Queue Error - Instrument 4,755,ABT138C8002,08/05/2019
16395,ABT139,Sample Queue Error - Instrument 4,755,ABT139C8002,08/05/2019
16396,ABT140,Sample Queue Error - Instrument 4,755,ABT140C8002,08/05/2019
16397,ABT142,Sample Queue Error - Instrument 4,755,ABT142C8002,08/05/2019
16398,ABT146,Sample Queue Error - Instrument 4,755,ABT146C8002,08/05/2019
16399,ABT148,Sample Queue Error - Instrument 4,755,ABT148C8002,08/05/2019
16400,ABT149,Sample Queue Error - Instrument 4,755,ABT149C8002,08/05/2019
16401,ABT152,Sample Queue Error - Instrument 4,755,ABT152C8002,08/05/2019
16402,ABT153,Sample Queue Error - Instrument 4,755,ABT153C8002,08/05/2019
16403,ABT157,Sample Queue Error - Instrument 4,755,ABT157C8002,08/05/2019
16404,ABT159,Sample Queue Error - Instrument 4,755,ABT159C8002,08/05/2019
16405,ABT041,Sample Queue Error - Instrument 5,755,ABT041C8002,08/05/2019
16406,ABT059,Sample Queue Error - Instrument 5,755,ABT059C8001,08/05/2019
16407,ABT060,Sample Queue Error - Instrument 5,755,ABT060C8003,08/05/2019
16408,ABT062,Sample Queue Error - Instrument 5,755,ABT062C8002,08/05/2019
16409,ABT077,Sample Queue Error - Instrument 5,755,ABT077C8003,08/05/2019
16410,ABT089,Sample Queue Error - Instrument 5,755,ABT089C8002,08/05/2019
16411,ABT102,Sample Queue Error - Instrument 5,755,ABT102C8003,08/05/2019
16412,ABT108,Sample Queue Error - Instrument 5,755,ABT108C8002,08/05/2019
16413,ABT110,Sample Queue Error - Instrument 5,755,ABT110C8003,08/05/2019
16414,ABT114,Sample Queue Error - Instrument 5,755,ABT114C8002,08/05/2019
16415,ABT124,Sample Queue Error - Instrument 5,755,ABT124C8003,08/05/2019
16416,ABT140,Sample Queue Error - Instrument 5,755,ABT140C8003,08/05/2019
16417,ABT146,Sample Queue Error - Instrument 5,755,ABT146C8003,08/05/2019
16418,ABT156,Sample Queue Error - Instrument 5,755,ABT156C8002,08/05/2019
16419,ABT041,Sample Queue Error - Instrument 6,755,ABT041C8003,08/05/2019
16420,ABT059,Sample Queue Error - Instrument 6,755,ABT059C8002,08/05/2019
16421,ABT062,Sample Queue Error - Instrument 6,755,ABT062C8003,08/05/2019
16422,ABT094,Sample Queue Error - Instrument 6,755,ABT094C8003,08/05/2019
16423,ABT114,Sample Queue Error - Instrument 6,755,ABT114C8003,08/05/2019
16424,ABT116,Sample Queue Error - Instrument 6,755,ABT116C8003,08/05/2019
16425,ABT124,Sample Queue Error - Instrument 6,755,ABT124C8004,08/05/2019
16426,ABT133,Sample Queue Error - Instrument 6,755,ABT133C8002,08/05/2019
16427,ABT156,Sample Queue Error - Instrument 6,755,ABT156C8003,08/05/2019
16428,ABT157,Sample Queue Error - Instrument 6,755,ABT157C8003,08/05/2019
16429,ABT024,Sample Queue Error - Instrument 7,755,ABT024C8003,08/05/2019
16430,ABT041,Sample Queue Error - Instrument 7,755,ABT041C8004,08/05/2019
16431,ABT098,Sample Queue Error - Instrument 7,755,ABT098C8003,08/05/2019
16432,ABT133,Sample Queue Error - Instrument 7,755,ABT133C8003,08/05/2019
16433,ABT024,Sample Queue Error - Instrument 8,755,ABT024C8004,08/05/2019
16434,ABT062,Sample Queue Error - Instrument 8,755,ABT062C8004,08/05/2019
16435,ABT140,Sample Queue Error - Instrument 8,755,ABT140C8004,08/05/2019
16436,ABT027,LAS1: Error 101: Sample Presentation Error,757,ABT027ISR00,08/05/2019
16437,ABT041,LAS1: Error 101: Sample Presentation Error,757,ABT041ISR01,08/05/2019
16438,ABT050,LAS1: Error 101: Sample Presentation Error,757,ABT050ISR01,08/05/2019
16439,ABT051,LAS1: Error 101: Sample Presentation Error,757,ABT051ISR01,08/05/2019
16440,ABT059,LAS1: Error 101: Sample Presentation Error,757,ABT059ISR01,08/05/2019
16441,ABT060,LAS1: Error 101: Sample Presentation Error,757,ABT060ISR01,08/05/2019
16442,ABT064,LAS1: Error 101: Sample Presentation Error,757,ABT064ISR01,08/05/2019
16443,ABT068,LAS1: Error 101: Sample Presentation Error,757,ABT068ISR01,08/05/2019
16444,ABT073,LAS1: Error 101: Sample Presentation Error,757,ABT073ISR01,08/05/2019
16445,ABT074,LAS1: Error 101: Sample Presentation Error,757,ABT074ISR01,08/05/2019
16446,ABT077,LAS1: Error 101: Sample Presentation Error,757,ABT077ISR01,08/05/2019
16447,ABT089,LAS1: Error 101: Sample Presentation Error,757,ABT089ISR01,08/05/2019
16448,ABT094,LAS1: Error 101: Sample Presentation Error,757,ABT094ISR01,08/05/2019
16449,ABT102,LAS1: Error 101: Sample Presentation Error,757,ABT102ISR01,08/05/2019
16450,ABT108,LAS1: Error 101: Sample Presentation Error,757,ABT108ISR01,08/05/2019
16451,ABT109,LAS1: Error 101: Sample Presentation Error,757,ABT109ISR01,08/05/2019
16452,ABT113,LAS1: Error 101: Sample Presentation Error,757,ABT113ISR01,08/05/2019
16453,ABT114,LAS1: Error 101: Sample Presentation Error,757,ABT114ISR01,08/05/2019
16454,ABT116,LAS1: Error 101: Sample Presentation Error,757,ABT116ISR01,08/05/2019
16455,ABT124,LAS1: Error 101: Sample Presentation Error,757,ABT124ISR01,08/05/2019
16456,ABT125,LAS1: Error 101: Sample Presentation Error,757,ABT125ISR01,08/05/2019
16457,ABT127,LAS1: Error 101: Sample Presentation Error,757,ABT127ISR01,08/05/2019
16458,ABT131,LAS1: Error 101: Sample Presentation Error,757,ABT131ISR01,08/05/2019
16459,ABT133,LAS1: Error 101: Sample Presentation Error,757,ABT133ISR01,08/05/2019
16460,ABT137,LAS1: Error 101: Sample Presentation Error,757,ABT137ISR01,08/05/2019
16461,ABT138,LAS1: Error 101: Sample Presentation Error,757,ABT138ISR01,08/05/2019
16462,ABT039,LAS1: Error 101: Sample Presentation Error,757,ABT039ISR01,08/05/2019
16463,ABT140,LAS1: Error 101: Sample Presentation Error,757,ABT140ISR01,08/05/2019
16464,ABT142,LAS1: Error 101: Sample Presentation Error,757,ABT142ISR01,08/05/2019
16465,ABT144,LAS1: Error 101: Sample Presentation Error,757,ABT144ISR01,08/05/2019
16466,ABT146,LAS1: Error 101: Sample Presentation Error,757,ABT146ISR01,08/05/2019
16467,ABT148,LAS1: Error 101: Sample Presentation Error,757,ABT148ISR01,08/05/2019
16468,ABT149,LAS1: Error 101: Sample Presentation Error,757,ABT149ISR01,08/05/2019
16469,ABT150,LAS1: Error 101: Sample Presentation Error,757,ABT150ISR01,08/05/2019
16470,ABT152,LAS1: Error 101: Sample Presentation Error,757,ABT152ISR01,08/05/2019
16471,ABT153,LAS1: Error 101: Sample Presentation Error,757,ABT153ISR01,08/05/2019
16472,ABT156,LAS1: Error 101: Sample Presentation Error,757,ABT156ISR01,08/05/2019
16473,ABT157,LAS1: Error 101: Sample Presentation Error,757,ABT157ISR01,08/05/2019
16474,ABT158,LAS1: Error 101: Sample Presentation Error,757,ABT158ISR01,08/05/2019
16475,ABT159,LAS1: Error 101: Sample Presentation Error,757,ABT159ISR01,08/05/2019
16476,ABT024,LAS2: Error 101: Sample Presentation Error,757,ABT024ISR01,08/05/2019
16477,ABT041,LAS2: Error 101: Sample Presentation Error,757,ABT041ISR02,08/05/2019
16478,ABT050,LAS2: Error 101: Sample Presentation Error,757,ABT050ISR02,08/05/2019
16479,ABT060,LAS2: Error 101: Sample Presentation Error,757,ABT060ISR02,08/05/2019
16480,ABT064,LAS2: Error 101: Sample Presentation Error,757,ABT064ISR02,08/05/2019
16481,ABT068,LAS2: Error 101: Sample Presentation Error,757,ABT068ISR02,08/05/2019
16482,ABT069,LAS2: Error 101: Sample Presentation Error,757,ABT069ISR01,08/05/2019
16483,ABT073,LAS2: Error 101: Sample Presentation Error,757,ABT073ISR02,08/05/2019
16484,ABT074,LAS2: Error 101: Sample Presentation Error,757,ABT074ISR02,08/05/2019
16485,AB T07,LAS2: Error 101: Sample Presentation Error,757,AB T077ISR02,08/05/2019
16486,ABT089,LAS2: Error 101: Sample Presentation Error,757,ABT089ISR02,08/05/2019
16487,ABT094,LAS2: Error 101: Sample Presentation Error,757,ABT094ISR02,08/05/2019
16488,ABT102,LAS2: Error 101: Sample Presentation Error,757,ABT102ISR02,08/05/2019
16489,ABT105,LAS2: Error 101: Sample Presentation Error,757,ABT105ISR01,08/05/2019
16490,ABT108,LAS2: Error 101: Sample Presentation Error,757,ABT108ISR02,08/05/2019
16491,ABT109,LAS2: Error 101: Sample Presentation Error,757,ABT109ISR02,08/05/2019
16492,ABT110,LAS2: Error 101: Sample Presentation Error,757,ABT110ISR01,08/05/2019
16493,ABT113,LAS2: Error 101: Sample Presentation Error,757,ABT113ISR02,08/05/2019
16494,ABR114,LAS2: Error 101: Sample Presentation Error,757,ABR114ISR02,08/05/2019
16495,ABT124,LAS2: Error 101: Sample Presentation Error,757,ABT124ISR02,08/05/2019
16496,ABT131,LAS2: Error 101: Sample Presentation Error,757,ABT131ISR02,08/05/2019
16497,ABT137,LAS2: Error 101: Sample Presentation Error,757,ABT137ISR02,08/05/2019
16498,ABT138,LAS2: Error 101: Sample Presentation Error,757,ABT138ISR02,08/05/2019
16499,ABT139,LAS2: Error 101: Sample Presentation Error,757,ABT139ISR02,08/05/2019
16500,ABT140,LAS2: Error 101: Sample Presentation Error,757,ABT140ISR02,08/05/2019
16501,ABT142,LAS2: Error 101: Sample Presentation Error,757,ABT142ISR02,08/05/2019
16502,ABT143,LAS2: Error 101: Sample Presentation Error,757,ABT143ISR01,08/05/2019
16503,ABT144,LAS2: Error 101: Sample Presentation Error,757,ABT144ISR02,08/05/2019
16504,ABT146,LAS2: Error 101: Sample Presentation Error,757,ABT146ISR02,08/05/2019
16505,ABT148,LAS2: Error 101: Sample Presentation Error,757,ABT148ISR02,08/05/2019
16506,ABT149,LAS2: Error 101: Sample Presentation Error,757,ABT149ISR02,08/05/2019
16507,ABT150,LAS2: Error 101: Sample Presentation Error,757,ABT150ISR02,08/05/2019
16508,ABT152,LAS2: Error 101: Sample Presentation Error,757,ABT152ISR02,08/05/2019
16509,ABT153,LAS2: Error 101: Sample Presentation Error,757,ABT153ISR02,08/05/2019
16510,ABT156,LAS2: Error 101: Sample Presentation Error,757,ABT156ISR02,08/05/2019
16511,ABT157,LAS2: Error 101: Sample Presentation Error,757,ABT157ISR02,08/05/2019
16512,ABT158,LAS2: Error 101: Sample Presentation Error,757,ABT158ISR02,08/05/2019
16513,ABT159,LAS2: Error 101: Sample Presentation Error,757,ABT159ISR02,08/05/2019
16514,ABT041,LAS3: Error 101: Sample Presentation Error,757,ABT041ISR03,08/05/2019
16515,ABT054,LAS3: Error 101: Sample Presentation Error,757,ABT054ISR01,08/05/2019
16516,ABT058,LAS3: Error 101: Sample Presentation Error,757,ABT058ISR01,08/05/2019
16517,ABT062,LAS3: Error 101: Sample Presentation Error,757,ABT062ISR01,08/05/2019
16518,ABT078,LAS3: Error 101: Sample Presentation Error,757,ABT078ISR01,08/05/2019
16519,ABT089,LAS3: Error 101: Sample Presentation Error,757,ABT089ISR03,08/05/2019
16520,ABT098,LAS3: Error 101: Sample Presentation Error,757,ABT098ISR01,08/05/2019
16521,ABT099,LAS3: Error 101: Sample Presentation Error,757,ABT099ISR01,08/05/2019
16522,ABT100,LAS3: Error 101: Sample Presentation Error,757,ABT100ISR01,08/05/2019
16523,ABT106,LAS3: Error 101: Sample Presentation Error,757,ABT106ISR01,08/05/2019
16524,ABT108,LAS3: Error 101: Sample Presentation Error,757,ABT108ISR03,08/05/2019
16525,ABT114,LAS3: Error 101: Sample Presentation Error,757,ABT114ISR03,08/05/2019
16526,ABT116,LAS3: Error 101: Sample Presentation Error,757,ABT116ISR02,08/05/2019
16527,ABT117,LAS3: Error 101: Sample Presentation Error,757,ABT117ISR01,08/05/2019
16528,ABT118,LAS3: Error 101: Sample Presentation Error,757,ABT118ISR01,08/05/2019
16529,ABT119,LAS3: Error 101: Sample Presentation Error,757,ABT119ISR01,08/05/2019
16530,ABT120,LAS3: Error 101: Sample Presentation Error,757,ABT120ISR01,08/05/2019
16531,ABT125,LAS3: Error 101: Sample Presentation Error,757,ABT125ISR02,08/05/2019
16532,ABT128,LAS3: Error 101: Sample Presentation Error,757,ABT128ISR01,08/05/2019
16533,ABT131,LAS3: Error 101: Sample Presentation Error,757,ABT131ISR03,08/05/2019
16534,ABT133,LAS3: Error 101: Sample Presentation Error,757,ABT133ISR02,08/05/2019
16535,ABT144,LAS3: Error 101: Sample Presentation Error,757,ABT144ISR03,08/05/2019
16536,ABT027,LAS4: Error 101: Sample Presentation Error,757,ABT027ISR01,08/05/2019
16537,ABT054,LAS4: Error 101: Sample Presentation Error,757,ABT054ISR02,08/05/2019
16538,ABT058,LAS4: Error 101: Sample Presentation Error,757,ABT058ISR02,08/05/2019
16539,ABT059,LAS4: Error 101: Sample Presentation Error,757,ABT059ISR02,08/05/2019
16540,ABT063,LAS4: Error 101: Sample Presentation Error,757,ABT063ISR01,08/05/2019
16541,ABT069,LAS4: Error 101: Sample Presentation Error,757,ABT069ISR02,08/05/2019
16542,ABT078,LAS4: Error 101: Sample Presentation Error,757,ABT078ISR02,08/05/2019
16543,ABT083,LAS4: Error 101: Sample Presentation Error,757,ABT083ISR01,08/05/2019
16544,ABT092,LAS4: Error 101: Sample Presentation Error,757,ABT092ISR01,08/05/2019
16545,ABT097,LAS4: Error 101: Sample Presentation Error,757,ABT097ISR01,08/05/2019
16546,ABT098,LAS4: Error 101: Sample Presentation Error,757,ABT098ISR02,08/05/2019
16547,ABT099,LAS4: Error 101: Sample Presentation Error,757,ABT099ISR02,08/05/2019
16548,ABT100,LAS4: Error 101: Sample Presentation Error,757,ABT100ISR02,08/05/2019
16549,ABT101,LAS4: Error 101: Sample Presentation Error,757,ABT101ISR01,08/05/2019
16550,ABT105,LAS4: Error 101: Sample Presentation Error,757,ABT105ISR02,08/05/2019
16551,ABT106,LAS4: Error 101: Sample Presentation Error,757,ABT106ISR02,08/05/2019
16552,ABT110,LAS4: Error 101: Sample Presentation Error,757,ABT110ISR02,08/05/2019
16553,ABT117,LAS4: Error 101: Sample Presentation Error,757,ABT117ISR02,08/05/2019
16554,ABT118,LAS4: Error 101: Sample Presentation Error,757,ABT118ISR02,08/05/2019
16555,ABT119,LAS4: Error 101: Sample Presentation Error,757,ABT119ISR02,08/05/2019
16556,ABT120,LAS4: Error 101: Sample Presentation Error,757,ABT120ISR02,08/05/2019
16557,ABT123,LAS4: Error 101: Sample Presentation Error,757,ABT123ISR01,08/05/2019
16558,ABT128,LAS4: Error 101: Sample Presentation Error,757,ABT128ISR02,08/05/2019
16559,ABT129,LAS4: Error 101: Sample Presentation Error,757,ABT129ISR01,08/05/2019
16560,ABT131,LAS4: Error 101: Sample Presentation Error,757,ABT131ISR04,08/05/2019
16561,ABT132,LAS4: Error 101: Sample Presentation Error,757,ABT132ISR01,08/05/2019
16562,ABT133,LAS4: Error 101: Sample Presentation Error,757,ABT133ISR03,08/05/2019
16563,ABT143,LAS4: Error 101: Sample Presentation Error,757,ABT143ISR02,08/05/2019
16564,ABT144,LAS4: Error 101: Sample Presentation Error,757,ABT144ISR04,08/05/2019
16565,ABT145,LAS4: Error 101: Sample Presentation Error,757,ABT145ISR01,08/05/2019
16566,ABT151,LAS4: Error 101: Sample Presentation Error,757,ABT151ISR01,08/05/2019
16567,ABT154,LAS4: Error 101: Sample Presentation Error,757,ABT154ISR03,08/05/2019
16568,ABT024,LAS5: Error 101: Sample Presentation Error,757,ABT024ISR02,08/05/2019
16569,ABT027,LAS5: Error 101: Sample Presentation Error,757,ABT027ISR02,08/05/2019
16570,ABT063,LAS5: Error 101: Sample Presentation Error,757,ABT063ISR02,08/05/2019
16571,ABT068,LAS5: Error 101: Sample Presentation Error,757,ABT068ISR03,08/05/2019
16572,ABT083,LAS5: Error 101: Sample Presentation Error,757,ABT083ISR02,08/05/2019
16573,ABT092,LAS5: Error 101: Sample Presentation Error,757,ABT092ISR02,08/05/2019
16574,ABT094,LAS5: Error 101: Sample Presentation Error,757,ABT094ISR03,08/05/2019
16575,ABT096,LAS5: Error 101: Sample Presentation Error,757,ABT096ISR01,08/05/2019
16576,ABT097,LAS5: Error 101: Sample Presentation Error,757,ABT097ISR02,08/05/2019
16577,ABT099,LAS5: Error 101: Sample Presentation Error,757,ABT099ISR03,08/05/2019
16578,ABT100,LAS5: Error 101: Sample Presentation Error,757,ABT100ISR03,08/05/2019
16579,ABT101,LAS5: Error 101: Sample Presentation Error,757,ABT101ISR02,08/05/2019
16580,ABT116,LAS5: Error 101: Sample Presentation Error,757,ABT116ISR03,08/05/2019
16581,ABT123,LAS5: Error 101: Sample Presentation Error,757,ABT123ISR02,08/05/2019
16582,ABT128,LAS5: Error 101: Sample Presentation Error,757,ABT128ISR02,08/05/2019
16583,ABT129,LAS5: Error 101: Sample Presentation Error,757,ABT129ISR02,08/05/2019
16584,ABT131,LAS5: Error 101: Sample Presentation Error,757,ABT131ISR05,08/05/2019
16585,ABT132,LAS5: Error 101: Sample Presentation Error,757,ABT132ISR02,08/05/2019
16586,ABT133,LAS5: Error 101: Sample Presentation Error,757,ABT133ISR04,08/05/2019
16587,ABT144,LAS5: Error 101: Sample Presentation Error,757,ABT144ISR05,08/05/2019
16588,ABT145,LAS5: Error 101: Sample Presentation Error,757,ABT145ISR02,08/05/2019
16589,ABT151,LAS5: Error 101: Sample Presentation Error,757,ABT151ISR02,08/05/2019
16590,ABT157,LAS5: Error 101: Sample Presentation Error,757,ABT157ISR03,08/05/2019
16591,ABT159,LAS5: Error 101: Sample Presentation Error,757,ABT159ISR03,08/05/2019
16592,ABT060,LAS6: Error 101: Sample Presentation Error,757,ABT060ISR03,08/05/2019
16593,ABT068,LAS6: Error 101: Sample Presentation Error,757,ABT068ISR04,08/05/2019
16594,ABT096,LAS6: Error 101: Sample Presentation Error,757,ABT096ISR02,08/05/2019
16595,ABT097,LAS6: Error 101: Sample Presentation Error,757,ABT097ISR03,08/05/2019
