PRODUCT_FAMILY,RUN_DATE,BATCH_NUM,PROCESSID,PHM_ALGORITHM_DEFINITIONS_SK,PHM_THRESHOLDS_SK,DEVICE_ID,MODULE_SN,NODETYPE,ERRORCODE,NODEID,INSTANCEID,FLAG_DATE,TESTCOUNT,ERRORCOUNT,ERRORPCT,MAX_DATE_VALUE,COMPLETION_DT_MS,CREATED_BY,DATE_CREATED,UNIX_ID,PL
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"210400","ACP275i2S03","ISR","049D","8","3",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:06 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"209589","ACP175i2S02","ISR","049D","11","2",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:07 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"209589","ACP175i2S02","ISR","049D","11","2",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:07 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"209589","ACP175i2S02","ISR","049D","11","2",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:07 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"209589","ACP175i2S01","ISR","049D","10","1",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:07 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"209589","ACP175i2S01","ISR","049D","10","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:07 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"209589","ACP175i2S01","ISR","049D","10","1",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:07 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"160872","ACP033i2S01","ISR","049D","7","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:07 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"160872","ACP033i2S01","ISR","049D","7","1",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:07 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"160872","ACP033i2S01","ISR","049D","7","1",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:07 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"209589","ACP175i2S03","ISR","049D","12","3",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:07 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"209589","ACP175i2S03","ISR","049D","12","3",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:07 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,236,"209589","ACP175i2S03","ISR","049D","12","3",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:07 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"210400","ACP275i2S02","ISR","0E9D","7","2",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:07 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"210400","ACP275i2S02","ISR","0E9D","7","2",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:07 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"210400","ACP275i2S02","ISR","0E9D","7","2",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:07 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"210400","ACP275i2S02","ISR","0E9D","7","2",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:07 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"210400","ACP275i2S02","ISR","0E9D","7","2",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:07 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"210400","ACP275i2S01","ISR","0E9D","6","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:08 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"210400","ACP275i2S01","ISR","0E9D","6","1",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:08 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"210400","ACP275i2S01","ISR","0E9D","6","1",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:08 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"210400","ACP275i2S01","ISR","0E9D","6","1",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:08 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"210400","ACP275i2S01","ISR","0E9D","6","1",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:08 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"210400","ACP275i2S03","ISR","0E9D","8","3",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:08 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"210400","ACP275i2S03","ISR","0E9D","8","3",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:08 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"210400","ACP275i2S03","ISR","0E9D","8","3",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:08 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"210400","ACP275i2S03","ISR","0E9D","8","3",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:08 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"210400","ACP275i2S03","ISR","0E9D","8","3",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:08 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"209589","ACP175i2S02","ISR","0E9D","11","2",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:09 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"209589","ACP175i2S02","ISR","0E9D","11","2",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:09 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"209589","ACP175i2S02","ISR","0E9D","11","2",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:09 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"209589","ACP175i2S01","ISR","0E9D","10","1",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:09 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"209589","ACP175i2S01","ISR","0E9D","10","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:09 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"209589","ACP175i2S01","ISR","0E9D","10","1",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:09 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"160872","ACP033i2S01","ISR","0E9D","7","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:09 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"160872","ACP033i2S01","ISR","0E9D","7","1",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:09 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"160872","ACP033i2S01","ISR","0E9D","7","1",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:09 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"209589","ACP175i2S03","ISR","0E9D","12","3",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:10 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"209589","ACP175i2S03","ISR","0E9D","12","3",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:10 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,243,"209589","ACP175i2S03","ISR","0E9D","12","3",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:10 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"210400","ACP275i2S02","ISR","06BB","7","2",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:10 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"210400","ACP275i2S02","ISR","06BB","7","2",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:10 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"210400","ACP275i2S02","ISR","06BB","7","2",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:10 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"210400","ACP275i2S02","ISR","06BB","7","2",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:10 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"210400","ACP275i2S02","ISR","06BB","7","2",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:10 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"210400","ACP275i2S01","ISR","06BB","6","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:11 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"210400","ACP275i2S01","ISR","06BB","6","1",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:11 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"210400","ACP275i2S01","ISR","06BB","6","1",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:11 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"210400","ACP275i2S01","ISR","06BB","6","1",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:11 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"210400","ACP275i2S01","ISR","06BB","6","1",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:11 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"210400","ACP275i2S03","ISR","06BB","8","3",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:11 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"210400","ACP275i2S03","ISR","06BB","8","3",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:11 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"210400","ACP275i2S03","ISR","06BB","8","3",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:11 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"210400","ACP275i2S03","ISR","06BB","8","3",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:11 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"210400","ACP275i2S03","ISR","06BB","8","3",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:11 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"209589","ACP175i2S02","ISR","06BB","11","2",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:11 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"209589","ACP175i2S02","ISR","06BB","11","2",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:11 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"209589","ACP175i2S02","ISR","06BB","11","2",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:11 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"209589","ACP175i2S01","ISR","06BB","10","1",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:11 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"209589","ACP175i2S01","ISR","06BB","10","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:11 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"209589","ACP175i2S01","ISR","06BB","10","1",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:11 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"160872","ACP033i2S01","ISR","06BB","7","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:11 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"160872","ACP033i2S01","ISR","06BB","7","1",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:11 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"160872","ACP033i2S01","ISR","06BB","7","1",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:11 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"209589","ACP175i2S03","ISR","06BB","12","3",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:12 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"209589","ACP175i2S03","ISR","06BB","12","3",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:12 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,97,"209589","ACP175i2S03","ISR","06BB","12","3",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:12 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,247,"208630","ACP072","IOM","04BB","1","1",7/31/2019,3747,1,0.02,7/31/2019 7:42:02 AM,0,"A3600 ALGORITHM",7/31/2019 10:06:13 PM,"NULL","840"
"A3600",7/31/2019,"BTH2200",4491190,1040,247,"208630","ACP072","IOM","04BB","1","1",7/30/2019,2870,1,0.03,7/30/2019 11:21:15 AM,0,"A3600 ALGORITHM",7/31/2019 10:06:13 PM,"NULL","840"
"A3600",7/31/2019,"BTH2200",4491190,1040,247,"210400","ACP275i2S02","ISR","04BB","7","2",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:13 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,247,"210400","ACP275i2S02","ISR","04BB","7","2",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:13 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,247,"210400","ACP275i2S02","ISR","04BB","7","2",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:13 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,247,"210400","ACP275i2S02","ISR","04BB","7","2",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:13 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,247,"210400","ACP275i2S02","ISR","04BB","7","2",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:13 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,247,"210400","ACP275i2S01","ISR","04BB","6","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:13 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,247,"210400","ACP275i2S01","ISR","04BB","6","1",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:13 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,247,"210400","ACP275i2S01","ISR","04BB","6","1",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:13 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,247,"210400","ACP275i2S01","ISR","04BB","6","1",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:13 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,247,"210400","ACP275i2S01","ISR","04BB","6","1",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:13 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,247,"210400","ACP275i2S03","ISR","04BB","8","3",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:14 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,247,"210400","ACP275i2S03","ISR","04BB","8","3",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:14 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,247,"210400","ACP275i2S03","ISR","04BB","8","3",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:14 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,247,"210400","ACP275i2S03","ISR","04BB","8","3",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:14 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,247,"210400","ACP275i2S03","ISR","04BB","8","3",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:14 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,247,"209589","ACP175i2S02","ISR","04BB","11","2",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:14 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,247,"209589","ACP175i2S02","ISR","04BB","11","2",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:06:14 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"210400","ACP275RES01","SM","0F8C","9","1",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","853"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"210400","ACP275RES01","SM","0F8C","9","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","853"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"210400","ACP275RES01","SM","0F8C","9","1",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","853"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"210400","ACP275RES01","SM","0F8C","9","1",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","853"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"210400","ACP275RES01","SM","0F8C","9","1",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","853"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"208630","ACP072I2S01","ISR","0F8C","11","1",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"208630","ACP072I2S01","ISR","0F8C","11","1",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"208630","ACP072I2S01","ISR","0F8C","11","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"208630","ACP072CCM02","CM","0F8C","4","2",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","851"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"208630","ACP072CCM02","CM","0F8C","4","2",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","851"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"208630","ACP072CCM02","CM","0F8C","4","2",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","851"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"209589","ACP175STA01","STR","0F8C","5","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","870"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"209589","ACP175STA01","STR","0F8C","5","1",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","870"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"209589","ACP175STA01","STR","0F8C","5","1",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","870"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"209589","ACP175DES01","DSM","0F8C","16","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","859"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"209589","ACP175DES01","DSM","0F8C","16","1",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","859"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"209589","ACP175DES01","DSM","0F8C","16","1",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","859"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"210400","ACP275i2S02","ISR","0F8C","7","2",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"210400","ACP275i2S02","ISR","0F8C","7","2",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"210400","ACP275i2S02","ISR","0F8C","7","2",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"210400","ACP275i2S02","ISR","0F8C","7","2",7/30/2019,0,0,0,7/30/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"210400","ACP275i2S02","ISR","0F8C","7","2",7/31/2019,0,0,0,7/31/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","857"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"160872","ACP033CCM01","CM","0F8C","2","1",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","851"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"160872","ACP033CCM01","CM","0F8C","2","1",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","851"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"160872","ACP033CCM01","CM","0F8C","2","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","851"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"160872","ACP033DEC01","DCM","0F8C","4","1",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","852"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"160872","ACP033DEC01","DCM","0F8C","4","1",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","852"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"160872","ACP033DEC01","DCM","0F8C","4","1",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","852"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"160872","ACP033C8002","C16","0F8C","6","2",7/27/2019,0,0,0,7/27/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","855"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"160872","ACP033C8002","C16","0F8C","6","2",7/28/2019,0,0,0,7/28/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","855"
"A3600",7/31/2019,"BTH2200",4491190,1040,188,"160872","ACP033C8002","C16","0F8C","6","2",7/29/2019,0,0,0,7/29/2019 12:00:01 AM,0,"A3600-SYS",7/31/2019 10:05:32 PM,"NULL","855"
